OrderID,EcommerceId,ProductId,Quantity,OrderDate,Price,PaymentMethod,Status,ShippedDate,ShippingCountry,ShippingCity
ORD-2026-000498,ECOM-CUST-000059,CC-PRISM-002,1,2025-06-30T12:22:12Z,319.00,cash,delivered,2025-07-05T12:22:12Z,Spain,Valencia
ORD-2026-000499,ECOM-CUST-000090,CC-LUMA-003,5,2025-06-30T13:14:36Z,145.00,card,delivered,2025-07-07T13:14:36Z,Germany,Stuttgart
ORD-2026-000500,ECOM-CUST-000077,CC-AURA-002,8,2025-06-30T16:59:38Z,632.00,card,delivered,2025-07-05T16:59:38Z,Germany,Frankfurt
ORD-2026-000501,ECOM-CUST-000197,CC-NOVA-003,2,2025-06-30T17:30:31Z,88.00,card,delivered,2025-07-14T17:30:31Z,Germany,Berlin
ORD-2026-000502,ECOM-CUST-000408,CC-LUMA-006,15,2025-07-01T00:42:58Z,350.73,card,delivered,2025-07-12T00:42:58Z,Germany,Cologne
ORD-2026-000503,ECOM-CUST-000425,CC-PRISM-001,2,2025-07-01T01:11:35Z,458.00,card,delivered,2025-07-17T01:11:35Z,Germany,Munich
ORD-2026-002011,ECOM-CUST-000518,CC-LUMA-002,2,2025-07-01T02:14:25Z,558.00,card,delivered,2025-07-05T02:14:25Z,France,Paris
ORD-2026-000504,ECOM-CUST-000087,CC-LUMA-006,9,2025-07-01T02:56:25Z,234.00,card,delivered,2025-07-02T02:56:25Z,Germany,Dusseldorf
ORD-2026-000505,ECOM-CUST-000134,CC-PRISM-005,10,2025-07-01T05:38:57Z,433.50,cheque,delivered,2025-07-20T05:38:57Z,Germany,Frankfurt
ORD-2026-000506,ECOM-CUST-000293,CC-PRISM-002,1,2025-07-01T12:35:29Z,319.00,card,canceled,,Germany,Hamburg
ORD-2026-000507,ECOM-CUST-000406,CC-NOVA-002,1,2025-07-01T22:29:58Z,259.00,card,delivered,2025-07-18T22:29:58Z,Germany,Frankfurt
ORD-2026-000508,ECOM-CUST-000257,CC-CHROMA-005,7,2025-07-02T09:07:22Z,147.00,cash,delivered,2025-07-11T09:07:22Z,Switzerland,Geneva
ORD-2026-000509,ECOM-CUST-000178,CC-CHROMA-001,1,2025-07-02T11:21:38Z,149.00,card,delivered,2025-07-06T11:21:38Z,Germany,Cologne
ORD-2026-000510,ECOM-CUST-000287,CC-PRISM-001,1,2025-07-02T12:24:02Z,229.00,cash,delivered,2025-07-21T12:24:02Z,Germany,Stuttgart
ORD-2026-000511,ECOM-CUST-000323,CC-PRISM-001,2,2025-07-02T13:11:17Z,458.00,cheque,delivered,2025-07-19T13:11:17Z,Germany,Leipzig
ORD-2026-000512,ECOM-CUST-000354,CC-AURA-005,4,2025-07-02T15:11:37Z,236.00,card,delivered,2025-07-22T15:11:37Z,Germany,Stuttgart
ORD-2026-000513,ECOM-CUST-000039,CC-PRISM-004,7,2025-07-02T15:42:06Z,763.00,card,delivered,2025-07-03T15:42:06Z,Germany,Berlin
ORD-2026-000514,ECOM-CUST-000379,CC-AURA-003,6,2025-07-03T03:09:27Z,234.00,cash,delivered,2025-07-16T03:09:27Z,Germany,Stuttgart
ORD-2026-000515,ECOM-CUST-000084,CC-CHROMA-001,2,2025-07-03T05:15:48Z,298.00,card,delivered,2025-07-18T05:15:48Z,Germany,Stuttgart
ORD-2026-000516,ECOM-CUST-000056,CC-NOVA-002,1,2025-07-03T05:51:33Z,259.00,cash,delivered,2025-07-19T05:51:33Z,Germany,Frankfurt
ORD-2026-000517,ECOM-CUST-000334,CC-PRISM-001,1,2025-07-03T07:44:13Z,229.00,card,delivered,2025-07-04T07:44:13Z,Germany,Dusseldorf
ORD-2026-000518,ECOM-CUST-000275,CC-NOVA-004,28,2025-07-03T15:42:30Z,1119.47,cash,delivered,2025-07-14T15:42:30Z,France,Marseille
ORD-2026-001991,ECOM-CUST-000507,CC-PRISM-005,4,2025-07-04T07:51:32Z,196.00,card,delivered,2025-07-10T07:51:32Z,Germany,Dusseldorf
ORD-2026-000519,ECOM-CUST-000285,CC-AURA-004,8,2025-07-04T14:52:39Z,192.00,card,delivered,2025-07-24T14:52:39Z,Germany,Cologne
ORD-2026-000520,ECOM-CUST-000356,CC-CHROMA-006,1,2025-07-04T17:47:58Z,16.00,card,delivered,2025-07-25T17:47:58Z,Germany,Frankfurt
ORD-2026-000521,ECOM-CUST-000499,CC-LUMA-007,1,2025-07-04T18:04:37Z,26.00,card,delivered,2025-07-23T18:04:37Z,Austria,Salzburg
ORD-2026-000522,ECOM-CUST-000198,CC-NOVA-006,8,2025-07-04T23:17:04Z,712.00,card,delivered,2025-07-11T23:17:04Z,Germany,Frankfurt
ORD-2026-000523,ECOM-CUST-000432,CC-NOVA-002,1,2025-07-05T00:54:31Z,259.00,cheque,delivered,2025-07-12T00:54:31Z,Germany,Stuttgart
ORD-2026-000524,ECOM-CUST-000390,CC-CHROMA-006,9,2025-07-05T20:11:02Z,144.00,card,delivered,2025-07-18T20:11:02Z,Switzerland,Bern
ORD-2026-000525,ECOM-CUST-000492,CC-CHROMA-002,2,2025-07-05T21:19:15Z,698.00,card,delivered,2025-07-19T21:19:15Z,Germany,Stuttgart
ORD-2026-000526,ECOM-CUST-000250,CC-CHROMA-002,3,2025-07-05T22:45:30Z,1047.00,cheque,delivered,2025-07-24T22:45:30Z,Germany,Frankfurt
ORD-2026-000527,ECOM-CUST-000092,CC-PRISM-003,4,2025-07-06T00:02:54Z,336.00,card,delivered,2025-07-12T00:02:54Z,Germany,Hamburg
ORD-2026-000528,ECOM-CUST-000273,CC-NOVA-001,1,2025-07-06T06:08:27Z,239.00,card,delivered,2025-07-15T06:08:27Z,Germany,Stuttgart
ORD-2026-000529,ECOM-CUST-000481,CC-CHROMA-004,2,2025-07-06T09:57:00Z,42.00,card,delivered,2025-07-22T09:57:00Z,Germany,Berlin
ORD-2026-000530,ECOM-CUST-000490,CC-LUMA-003,9,2025-07-06T13:30:02Z,261.00,card,delivered,2025-07-19T13:30:02Z,Germany,Berlin
ORD-2026-002106,ECOM-CUST-000565,CC-CHROMA-004,7,2025-07-06T18:52:15Z,147.00,card,canceled,,Germany,Frankfurt
ORD-2026-000531,ECOM-CUST-000338,CC-NOVA-006,1,2025-07-06T22:49:31Z,89.00,cash,delivered,2025-07-13T22:49:31Z,Germany,Leipzig
ORD-2026-000532,ECOM-CUST-000477,CC-CHROMA-002,2,2025-07-07T01:39:56Z,698.00,cash,delivered,2025-07-12T01:39:56Z,Germany,Berlin
ORD-2026-002027,ECOM-CUST-000526,CC-LUMA-002,2,2025-07-07T04:49:54Z,558.00,card,delivered,2025-07-25T04:49:54Z,Germany,Hamburg
ORD-2026-000533,ECOM-CUST-000119,CC-NOVA-004,2,2025-07-07T07:25:50Z,88.00,card,delivered,2025-07-19T07:25:50Z,Austria,Linz
ORD-2026-002090,ECOM-CUST-000558,CC-CHROMA-001,3,2025-07-07T21:51:34Z,447.00,card,delivered,2025-07-23T21:51:34Z,Germany,Berlin
ORD-2026-000534,ECOM-CUST-000051,CC-CHROMA-003,2,2025-07-08T10:47:16Z,138.00,card,delivered,2025-07-27T10:47:16Z,Germany,Stuttgart
ORD-2026-000535,ECOM-CUST-000299,CC-CHROMA-001,1,2025-07-08T20:31:25Z,149.00,card,delivered,2025-07-14T20:31:25Z,Germany,Frankfurt
ORD-2026-000536,ECOM-CUST-000148,CC-NOVA-001,3,2025-07-08T20:34:44Z,717.00,card,delivered,2025-07-21T20:34:44Z,Germany,Cologne
ORD-2026-000537,ECOM-CUST-000184,CC-LUMA-001,2,2025-07-09T15:34:02Z,378.00,card,delivered,2025-07-17T15:34:02Z,Austria,Vienna
ORD-2026-000538,ECOM-CUST-000483,CC-CHROMA-001,3,2025-07-09T16:26:54Z,447.00,card,delivered,2025-07-23T16:26:54Z,Germany,Cologne
ORD-2026-000539,ECOM-CUST-000406,CC-CHROMA-003,2,2025-07-10T02:04:40Z,138.00,cash,delivered,2025-07-29T02:04:40Z,Germany,Frankfurt
ORD-2026-000540,ECOM-CUST-000049,CC-PRISM-005,2,2025-07-10T08:30:15Z,98.00,card,delivered,2025-07-18T08:30:15Z,Germany,Berlin
ORD-2026-000541,ECOM-CUST-000500,CC-AURA-004,6,2025-07-10T08:38:36Z,144.00,card,delivered,2025-07-14T08:38:36Z,Austria,Innsbruck
ORD-2026-000542,ECOM-CUST-000138,CC-CHROMA-001,2,2025-07-10T18:11:13Z,298.00,card,delivered,2025-07-16T18:11:13Z,Germany,Leipzig
ORD-2026-000543,ECOM-CUST-000396,CC-LUMA-003,2,2025-07-10T19:40:39Z,58.00,card,delivered,2025-07-26T19:40:39Z,Switzerland,Bern
ORD-2026-000544,ECOM-CUST-000320,CC-AURA-004,1,2025-07-10T20:00:04Z,24.00,cash,delivered,2025-07-17T20:00:04Z,Germany,Munich
ORD-2026-000545,ECOM-CUST-000485,CC-NOVA-001,2,2025-07-10T21:44:56Z,478.00,cash,delivered,2025-07-31T21:44:56Z,Austria,Linz
ORD-2026-000546,ECOM-CUST-000197,CC-NOVA-001,3,2025-07-11T07:43:17Z,717.00,card,delivered,2025-07-23T07:43:17Z,Germany,Berlin
ORD-2026-000547,ECOM-CUST-000005,CC-NOVA-004,6,2025-07-11T07:50:37Z,264.00,card,delivered,2025-07-29T07:50:37Z,Germany,Hamburg
ORD-2026-000548,ECOM-CUST-000163,CC-CHROMA-005,10,2025-07-12T09:41:14Z,181.61,card,delivered,2025-07-29T09:41:14Z,Germany,Berlin
ORD-2026-000549,ECOM-CUST-000022,CC-NOVA-002,3,2025-07-12T15:30:09Z,777.00,cheque,delivered,2025-07-18T15:30:09Z,Germany,Stuttgart
ORD-2026-000550,ECOM-CUST-000373,CC-NOVA-003,2,2025-07-12T23:43:51Z,88.00,cash,delivered,2025-07-17T23:43:51Z,Netherlands,Amsterdam
ORD-2026-000551,ECOM-CUST-000361,CC-LUMA-003,5,2025-07-13T07:25:23Z,145.00,cash,delivered,2025-07-18T07:25:23Z,Switzerland,Zurich
ORD-2026-000552,ECOM-CUST-000307,CC-PRISM-004,10,2025-07-13T09:06:58Z,1030.86,card,delivered,2025-07-22T09:06:58Z,Germany,Munich
ORD-2026-000553,ECOM-CUST-000107,CC-LUMA-002,3,2025-07-13T13:50:37Z,837.00,card,delivered,2025-07-30T13:50:37Z,Germany,Frankfurt
ORD-2026-000554,ECOM-CUST-000180,CC-LUMA-001,2,2025-07-13T16:57:41Z,378.00,cash,delivered,2025-07-28T16:57:41Z,Germany,Berlin
ORD-2026-000555,ECOM-CUST-000469,CC-AURA-005,1,2025-07-13T19:55:46Z,59.00,card,delivered,2025-07-28T19:55:46Z,Germany,Berlin
ORD-2026-000556,ECOM-CUST-000348,CC-AURA-002,4,2025-07-13T23:10:11Z,316.00,card,delivered,2025-07-23T23:10:11Z,Germany,Berlin
ORD-2026-000557,ECOM-CUST-000320,CC-PRISM-005,10,2025-07-14T03:34:25Z,455.68,card,delivered,2025-08-01T03:34:25Z,Germany,Munich
ORD-2026-000558,ECOM-CUST-000402,CC-LUMA-002,5,2025-07-14T04:17:18Z,1395.00,cash,delivered,2025-07-31T04:17:18Z,Germany,Dusseldorf
ORD-2026-000559,ECOM-CUST-000281,CC-PRISM-002,3,2025-07-14T05:29:34Z,957.00,card,delivered,2025-08-02T05:29:34Z,Germany,Cologne
ORD-2026-000560,ECOM-CUST-000280,CC-PRISM-004,5,2025-07-14T15:20:47Z,545.00,cheque,delivered,2025-07-15T15:20:47Z,Switzerland,Lausanne
ORD-2026-002079,ECOM-CUST-000550,CC-CHROMA-001,3,2025-07-14T15:39:21Z,447.00,card,delivered,2025-07-26T15:39:21Z,United Kingdom,Bristol
ORD-2026-000561,ECOM-CUST-000156,CC-LUMA-003,6,2025-07-14T15:56:48Z,174.00,card,delivered,2025-07-28T15:56:48Z,Germany,Frankfurt
ORD-2026-000562,ECOM-CUST-000162,CC-LUMA-005,7,2025-07-14T17:13:06Z,133.00,card,delivered,2025-07-19T17:13:06Z,Germany,Frankfurt
ORD-2026-000563,ECOM-CUST-000028,CC-PRISM-005,1,2025-07-14T18:09:41Z,49.00,card,delivered,2025-07-23T18:09:41Z,Netherlands,Utrecht
ORD-2026-000564,ECOM-CUST-000238,CC-PRISM-001,3,2025-07-14T20:31:05Z,687.00,cash,delivered,2025-07-23T20:31:05Z,Germany,Cologne
ORD-2026-000565,ECOM-CUST-000349,CC-CHROMA-001,2,2025-07-14T20:54:39Z,298.00,card,delivered,2025-07-26T20:54:39Z,Germany,Cologne
ORD-2026-000566,ECOM-CUST-000152,CC-CHROMA-005,10,2025-07-15T02:04:13Z,183.58,cash,delivered,2025-07-25T02:04:13Z,Germany,Frankfurt
ORD-2026-000567,ECOM-CUST-000309,CC-AURA-002,10,2025-07-15T07:42:28Z,684.50,card,delivered,2025-08-02T07:42:28Z,Germany,Leipzig
ORD-2026-000568,ECOM-CUST-000409,CC-AURA-001,2,2025-07-15T09:18:45Z,398.00,cash,delivered,2025-07-23T09:18:45Z,Germany,Hamburg
ORD-2026-000569,ECOM-CUST-000134,CC-AURA-001,2,2025-07-15T12:21:43Z,398.00,card,delivered,2025-08-05T12:21:43Z,Germany,Frankfurt
ORD-2026-000570,ECOM-CUST-000139,CC-LUMA-006,3,2025-07-15T17:16:43Z,78.00,card,delivered,2025-07-26T17:16:43Z,Germany,Hamburg
ORD-2026-000571,ECOM-CUST-000068,CC-AURA-004,10,2025-07-15T18:38:22Z,208.15,card,delivered,2025-07-31T18:38:22Z,Germany,Frankfurt
ORD-2026-000572,ECOM-CUST-000469,CC-NOVA-004,9,2025-07-16T00:59:31Z,396.00,card,delivered,2025-07-23T00:59:31Z,Germany,Berlin
ORD-2026-000573,ECOM-CUST-000176,CC-CHROMA-003,8,2025-07-16T01:08:19Z,552.00,card,delivered,2025-07-18T01:08:19Z,Germany,Stuttgart
ORD-2026-000574,ECOM-CUST-000366,CC-CHROMA-002,2,2025-07-16T04:48:15Z,698.00,card,delivered,2025-07-20T04:48:15Z,Germany,Frankfurt
ORD-2026-000575,ECOM-CUST-000063,CC-CHROMA-001,1,2025-07-16T10:31:14Z,149.00,card,delivered,2025-08-03T10:31:14Z,United Kingdom,Manchester
ORD-2026-002051,ECOM-CUST-000538,CC-AURA-001,1,2025-07-16T13:40:27Z,199.00,card,delivered,2025-07-23T13:40:27Z,Germany,Stuttgart
ORD-2026-000576,ECOM-CUST-000270,CC-CHROMA-003,3,2025-07-16T14:25:52Z,207.00,card,delivered,2025-07-19T14:25:52Z,Germany,Cologne
ORD-2026-000577,ECOM-CUST-000191,CC-CHROMA-001,3,2025-07-16T18:56:21Z,447.00,card,canceled,,Germany,Stuttgart
ORD-2026-000578,ECOM-CUST-000123,CC-LUMA-007,12,2025-07-16T19:58:58Z,271.49,card,delivered,2025-08-01T19:58:58Z,Germany,Munich
ORD-2026-000579,ECOM-CUST-000437,CC-NOVA-003,5,2025-07-17T01:44:40Z,220.00,card,delivered,2025-07-26T01:44:40Z,Germany,Dusseldorf
ORD-2026-000580,ECOM-CUST-000002,CC-CHROMA-003,10,2025-07-17T10:34:06Z,632.31,cheque,delivered,2025-07-23T10:34:06Z,United Kingdom,Birmingham
ORD-2026-000581,ECOM-CUST-000249,CC-PRISM-005,8,2025-07-17T17:53:32Z,392.00,cheque,canceled,,Germany,Stuttgart
ORD-2026-000582,ECOM-CUST-000329,CC-LUMA-004,1,2025-07-18T02:36:46Z,19.00,card,delivered,2025-07-26T02:36:46Z,Germany,Hamburg
ORD-2026-000583,ECOM-CUST-000081,CC-CHROMA-005,10,2025-07-18T04:52:00Z,187.17,card,delivered,2025-07-31T04:52:00Z,Germany,Hamburg
ORD-2026-000584,ECOM-CUST-000190,CC-CHROMA-002,2,2025-07-18T09:48:58Z,698.00,card,delivered,2025-07-23T09:48:58Z,Germany,Stuttgart
ORD-2026-000585,ECOM-CUST-000249,CC-NOVA-004,4,2025-07-18T12:02:53Z,176.00,card,delivered,2025-07-21T12:02:53Z,Germany,Stuttgart
ORD-2026-000586,ECOM-CUST-000463,CC-NOVA-006,4,2025-07-18T15:05:05Z,356.00,cash,delivered,2025-07-26T15:05:05Z,Germany,Dusseldorf
ORD-2026-000587,ECOM-CUST-000021,CC-NOVA-006,9,2025-07-18T18:02:33Z,801.00,card,delivered,2025-07-25T18:02:33Z,Germany,Hamburg
ORD-2026-000588,ECOM-CUST-000327,CC-NOVA-004,8,2025-07-19T07:16:57Z,352.00,cheque,delivered,2025-07-24T07:16:57Z,Germany,Berlin
ORD-2026-000589,ECOM-CUST-000330,CC-NOVA-006,4,2025-07-19T07:18:46Z,356.00,card,delivered,2025-08-07T07:18:46Z,Germany,Berlin
ORD-2026-000590,ECOM-CUST-000027,CC-LUMA-001,3,2025-07-19T07:41:51Z,567.00,card,delivered,2025-07-27T07:41:51Z,Netherlands,Rotterdam
ORD-2026-000591,ECOM-CUST-000163,CC-PRISM-001,2,2025-07-19T16:42:16Z,458.00,card,delivered,2025-08-09T16:42:16Z,Germany,Berlin
ORD-2026-000592,ECOM-CUST-000098,CC-LUMA-002,3,2025-07-19T20:20:14Z,837.00,card,delivered,2025-07-27T20:20:14Z,Germany,Berlin
ORD-2026-000593,ECOM-CUST-000248,CC-CHROMA-003,4,2025-07-20T00:03:02Z,276.00,card,delivered,2025-07-30T00:03:02Z,Germany,Stuttgart
ORD-2026-000594,ECOM-CUST-000003,CC-PRISM-001,3,2025-07-20T00:34:23Z,687.00,card,delivered,2025-07-26T00:34:23Z,Germany,Berlin
ORD-2026-000595,ECOM-CUST-000094,CC-CHROMA-004,1,2025-07-20T02:18:39Z,21.00,card,delivered,2025-08-03T02:18:39Z,Germany,Berlin
ORD-2026-000596,ECOM-CUST-000243,CC-PRISM-003,1,2025-07-20T05:05:33Z,84.00,card,canceled,,Germany,Cologne
ORD-2026-000597,ECOM-CUST-000148,CC-LUMA-006,5,2025-07-20T08:54:50Z,130.00,cheque,delivered,2025-07-28T08:54:50Z,Germany,Cologne
ORD-2026-000598,ECOM-CUST-000425,CC-AURA-003,1,2025-07-20T11:38:33Z,39.00,cash,delivered,2025-08-01T11:38:33Z,Germany,Munich
ORD-2026-000599,ECOM-CUST-000378,CC-NOVA-004,1,2025-07-20T12:11:52Z,44.00,card,delivered,2025-07-22T12:11:52Z,Germany,Berlin
ORD-2026-000600,ECOM-CUST-000212,CC-PRISM-003,5,2025-07-20T15:33:50Z,420.00,card,delivered,2025-08-01T15:33:50Z,Germany,Dusseldorf
ORD-2026-000601,ECOM-CUST-000326,CC-CHROMA-004,1,2025-07-20T15:49:31Z,21.00,cash,delivered,2025-07-30T15:49:31Z,Germany,Leipzig
ORD-2026-000602,ECOM-CUST-000474,CC-NOVA-005,6,2025-07-20T16:18:14Z,264.00,cash,delivered,2025-07-30T16:18:14Z,Germany,Dusseldorf
ORD-2026-000603,ECOM-CUST-000410,CC-LUMA-006,26,2025-07-20T18:37:02Z,585.11,card,delivered,2025-08-07T18:37:02Z,Germany,Hamburg
ORD-2026-002173,ECOM-CUST-000600,CC-PRISM-006,2,2025-07-20T23:22:59Z,72.00,cash,delivered,2025-08-08T23:22:59Z,Germany,Leipzig
ORD-2026-000604,ECOM-CUST-000374,CC-NOVA-001,1,2025-07-21T18:43:38Z,239.00,card,delivered,2025-07-25T18:43:38Z,Netherlands,Eindhoven
ORD-2026-002157,ECOM-CUST-000593,CC-LUMA-001,3,2025-07-21T20:13:23Z,567.00,card,delivered,2025-08-06T20:13:23Z,Germany,Leipzig
ORD-2026-000605,ECOM-CUST-000016,CC-CHROMA-003,9,2025-07-22T06:08:16Z,621.00,card,delivered,2025-08-07T06:08:16Z,Germany,Dusseldorf
ORD-2026-000606,ECOM-CUST-000097,CC-PRISM-002,2,2025-07-22T07:41:42Z,638.00,card,canceled,,Germany,Berlin
ORD-2026-000607,ECOM-CUST-000228,CC-AURA-002,6,2025-07-22T10:48:52Z,474.00,cheque,delivered,2025-07-23T10:48:52Z,Germany,Stuttgart
ORD-2026-000608,ECOM-CUST-000266,CC-PRISM-006,6,2025-07-22T16:20:45Z,216.00,card,delivered,2025-07-29T16:20:45Z,Germany,Stuttgart
ORD-2026-000609,ECOM-CUST-000027,CC-AURA-004,1,2025-07-22T16:44:13Z,24.00,cash,delivered,2025-08-03T16:44:13Z,Netherlands,Rotterdam
ORD-2026-000610,ECOM-CUST-000145,CC-LUMA-001,3,2025-07-23T02:09:52Z,567.00,card,delivered,2025-07-27T02:09:52Z,Germany,Dusseldorf
ORD-2026-000611,ECOM-CUST-000107,CC-CHROMA-002,2,2025-07-23T08:13:32Z,698.00,card,delivered,2025-08-04T08:13:32Z,Germany,Frankfurt
ORD-2026-000612,ECOM-CUST-000427,CC-AURA-001,2,2025-07-23T15:51:06Z,398.00,card,canceled,,Germany,Hamburg
ORD-2026-000613,ECOM-CUST-000116,CC-CHROMA-003,8,2025-07-24T11:42:56Z,552.00,card,delivered,2025-07-25T11:42:56Z,Germany,Frankfurt
ORD-2026-002055,ECOM-CUST-000540,CC-CHROMA-001,1,2025-07-24T12:47:20Z,149.00,card,delivered,2025-08-03T12:47:20Z,France,Lille
ORD-2026-000614,ECOM-CUST-000134,CC-AURA-002,3,2025-07-24T13:47:43Z,237.00,card,delivered,2025-07-28T13:47:43Z,Germany,Frankfurt
ORD-2026-000615,ECOM-CUST-000044,CC-AURA-001,1,2025-07-24T21:28:03Z,199.00,card,delivered,2025-08-08T21:28:03Z,Netherlands,Eindhoven
ORD-2026-000616,ECOM-CUST-000330,CC-AURA-001,2,2025-07-24T21:56:22Z,398.00,card,delivered,2025-08-14T21:56:22Z,Germany,Berlin
ORD-2026-000617,ECOM-CUST-000176,CC-CHROMA-005,5,2025-07-25T00:44:18Z,105.00,card,delivered,2025-07-30T00:44:18Z,Germany,Stuttgart
ORD-2026-000618,ECOM-CUST-000424,CC-CHROMA-005,4,2025-07-25T04:59:24Z,84.00,card,delivered,2025-08-01T04:59:24Z,Germany,Stuttgart
ORD-2026-000619,ECOM-CUST-000127,CC-PRISM-003,9,2025-07-25T12:43:39Z,756.00,cheque,delivered,2025-08-11T12:43:39Z,Austria,Salzburg
ORD-2026-000620,ECOM-CUST-000018,CC-NOVA-005,2,2025-07-25T19:07:28Z,88.00,card,delivered,2025-08-13T19:07:28Z,Germany,Frankfurt
ORD-2026-000621,ECOM-CUST-000267,CC-PRISM-004,4,2025-07-25T21:16:31Z,436.00,card,delivered,2025-08-02T21:16:31Z,Germany,Berlin
ORD-2026-000622,ECOM-CUST-000114,CC-CHROMA-006,10,2025-07-26T00:36:11Z,144.95,card,delivered,2025-08-13T00:36:11Z,United Kingdom,Leeds
ORD-2026-000623,ECOM-CUST-000039,CC-LUMA-001,3,2025-07-26T02:16:02Z,567.00,card,delivered,2025-08-02T02:16:02Z,Germany,Berlin
ORD-2026-000624,ECOM-CUST-000168,CC-PRISM-006,1,2025-07-26T08:58:30Z,36.00,cheque,delivered,2025-07-29T08:58:30Z,Germany,Cologne
ORD-2026-000625,ECOM-CUST-000031,CC-CHROMA-002,1,2025-07-26T14:15:12Z,349.00,cheque,delivered,2025-08-12T14:15:12Z,France,Lille
ORD-2026-002104,ECOM-CUST-000564,CC-PRISM-001,2,2025-07-26T17:05:39Z,458.00,card,delivered,2025-07-27T17:05:39Z,Spain,Bilbao
ORD-2026-000626,ECOM-CUST-000230,CC-AURA-001,2,2025-07-28T00:37:11Z,398.00,card,delivered,2025-08-13T00:37:11Z,Germany,Cologne
ORD-2026-000627,ECOM-CUST-000386,CC-LUMA-006,5,2025-07-28T01:37:37Z,130.00,card,delivered,2025-08-11T01:37:37Z,Germany,Frankfurt
ORD-2026-000628,ECOM-CUST-000281,CC-CHROMA-004,10,2025-07-28T04:24:40Z,195.66,cash,delivered,2025-08-16T04:24:40Z,Germany,Cologne
ORD-2026-000629,ECOM-CUST-000425,CC-PRISM-006,1,2025-07-28T05:24:51Z,36.00,card,delivered,2025-08-12T05:24:51Z,Germany,Munich
ORD-2026-000630,ECOM-CUST-000312,CC-CHROMA-003,5,2025-07-28T08:13:38Z,345.00,card,delivered,2025-08-17T08:13:38Z,Germany,Stuttgart
ORD-2026-002156,ECOM-CUST-000592,CC-LUMA-005,11,2025-07-28T08:32:04Z,192.76,card,delivered,2025-08-03T08:32:04Z,Germany,Munich
ORD-2026-002170,ECOM-CUST-000599,CC-NOVA-002,2,2025-07-28T11:29:21Z,518.00,card,delivered,2025-08-10T11:29:21Z,Germany,Berlin
ORD-2026-001984,ECOM-CUST-000503,CC-LUMA-007,7,2025-07-28T11:36:34Z,182.00,card,delivered,2025-08-15T11:36:34Z,Austria,Linz
ORD-2026-000631,ECOM-CUST-000351,CC-CHROMA-002,3,2025-07-28T13:02:05Z,1047.00,card,delivered,2025-08-15T13:02:05Z,Germany,Dusseldorf
ORD-2026-000632,ECOM-CUST-000203,CC-CHROMA-006,2,2025-07-28T22:15:56Z,32.00,cash,delivered,2025-08-16T22:15:56Z,Germany,Frankfurt
ORD-2026-002005,ECOM-CUST-000515,CC-NOVA-002,1,2025-07-28T22:32:57Z,259.00,cash,delivered,2025-07-30T22:32:57Z,Germany,Frankfurt
ORD-2026-000633,ECOM-CUST-000403,CC-LUMA-006,7,2025-07-29T00:08:06Z,182.00,card,delivered,2025-08-02T00:08:06Z,Germany,Berlin
ORD-2026-000634,ECOM-CUST-000350,CC-LUMA-003,3,2025-07-29T01:52:32Z,87.00,card,delivered,2025-08-01T01:52:32Z,Germany,Frankfurt
ORD-2026-000635,ECOM-CUST-000406,CC-NOVA-006,10,2025-07-29T04:49:24Z,843.22,cash,delivered,2025-08-10T04:49:24Z,Germany,Frankfurt
ORD-2026-000636,ECOM-CUST-000165,CC-PRISM-002,2,2025-07-29T12:23:09Z,638.00,cash,delivered,2025-07-30T12:23:09Z,Germany,Berlin
ORD-2026-000637,ECOM-CUST-000216,CC-LUMA-002,3,2025-07-29T18:23:58Z,837.00,cash,delivered,2025-08-06T18:23:58Z,Germany,Berlin
ORD-2026-000638,ECOM-CUST-000243,CC-CHROMA-001,2,2025-07-29T19:07:03Z,298.00,card,canceled,,Germany,Cologne
ORD-2026-000639,ECOM-CUST-000076,CC-NOVA-005,7,2025-07-29T19:14:31Z,308.00,cash,delivered,2025-08-18T19:14:31Z,Germany,Cologne
ORD-2026-000640,ECOM-CUST-000028,CC-AURA-001,3,2025-07-29T20:35:09Z,597.00,card,delivered,2025-08-15T20:35:09Z,Netherlands,Utrecht
ORD-2026-002071,ECOM-CUST-000546,CC-NOVA-006,10,2025-07-29T22:30:02Z,828.49,cash,delivered,2025-08-17T22:30:02Z,Germany,Frankfurt
ORD-2026-000641,ECOM-CUST-000210,CC-LUMA-005,8,2025-07-30T12:42:07Z,152.00,card,delivered,2025-08-01T12:42:07Z,Germany,Stuttgart
ORD-2026-000642,ECOM-CUST-000021,CC-CHROMA-004,2,2025-07-30T12:58:25Z,42.00,card,delivered,2025-08-07T12:58:25Z,Germany,Hamburg
ORD-2026-000643,ECOM-CUST-000094,CC-LUMA-006,4,2025-07-30T13:12:18Z,104.00,card,delivered,2025-08-08T13:12:18Z,Germany,Berlin
ORD-2026-000644,ECOM-CUST-000212,CC-PRISM-001,2,2025-07-30T17:06:06Z,458.00,cheque,delivered,2025-08-14T17:06:06Z,Germany,Dusseldorf
ORD-2026-000645,ECOM-CUST-000018,CC-NOVA-005,9,2025-07-30T18:17:15Z,396.00,card,delivered,2025-08-09T18:17:15Z,Germany,Frankfurt
ORD-2026-002036,ECOM-CUST-000530,CC-CHROMA-006,3,2025-07-31T00:43:36Z,48.00,card,delivered,2025-08-03T00:43:36Z,Germany,Stuttgart
